Fecha,Ciudad,Sistema,Pasajeros/dia,Variacion Transmilenio,Pasajeros dia tipico laboral,Pasajeros dia sabado,Pasajeros dia festivo,DiaSemana
19/07/2020,Bogota y Soacha,TRONCAL,19536,-733635653,2517676,173501,733439,7
19/07/2020,Bogota y Soacha,TRANSMILENIO/SITP,40404,-673756202,3944298,2747677,1238445,7
20/07/2020,Bucaramanga,METROLINEA,563,-831114709,106154,70267,33354,1
20/07/2020,Pereira,MEGABUS,2247,-570185171,128221,100186,52276,1
20/07/2020,Cartagena,TRANSCARIBE,453,-899873902,140,9543,45203,1
20/07/2020,Barranquilla,TRANSMETRO,1377,-73525,144276,110,52,1
20/07/2020,Cali/Valle,MIO,4998,-665055994,436,308387,149213,1
20/07/2020,Bogota y Soacha,ZONAL Y DUAL,10383,-794390562,1426622,1012667,505006,1
20/07/2020,Medellin,SITVA,10488,-86570526,1901978,1498727,780939,1
20/07/2020,Bogota y Soacha,TRONCAL,11095,-848729069,2517676,173501,733439,1
20/07/2020,Bogota y Soacha,TRANSMILENIO/SITP,21478,-826571224,3944298,2747677,1238445,1
21/07/2020,Bucaramanga,METROLINEA,346,-674039603,106154,70267,33354,2
21/07/2020,Pereira,MEGABUS,5185,-595643459,128221,100186,52276,2
21/07/2020,Cartagena,TRANSCARIBE,2104,-849707143,140,9543,45203,2
21/07/2020,Barranquilla,TRANSMETRO,3473,-759294685,144276,110,52,2
21/07/2020,Cali/Valle,MIO,16353,-624940367,436,308387,149213,2
21/07/2020,Bogota y Soacha,ZONAL Y DUAL,55126,-627762521,1426622,1012667,505006,2
21/07/2020,Medellin,SITVA,66526,-650226238,1901978,1498727,780939,2
21/07/2020,Bogota y Soacha,TRONCAL,5886,-769765034,2517676,173501,733439,2
21/07/2020,Bogota y Soacha,TRANSMILENIO/SITP,1139856,-717678249,3944298,2747677,1238445,2
22/07/2020,Bucaramanga,METROLINEA,3513,-669028016,106154,70267,33354,3
22/07/2020,Pereira,MEGABUS,4902,-617660134,128221,100186,52276,3
22/07/2020,Cartagena,TRANSCARIBE,2015,-856092857,140,9543,45203,3
22/07/2020,Barranquilla,TRANSMETRO,3428,-762434501,144276,110,52,3
22/07/2020,Cali/Valle,MIO,16536,-620740826,436,308387,149213,3
22/07/2020,Bogota y Soacha,ZONAL Y DUAL,56914,-615692476,1426622,1012667,505006,3
22/07/2020,Medellin,SITVA,6546,-655831455,1901978,1498727,780939,3
22/07/2020,Bogota y Soacha,TRONCAL,59324,-76794653,2517676,173501,733439,3
22/07/2020,Bogota y Soacha,TRANSMILENIO/SITP,1162380,-712099461,3944298,2747677,1238445,3
23/07/2020,Bucaramanga,METROLINEA,3353,-6841664,106154,70267,33354,4
23/07/2020,Pereira,MEGABUS,4845,-622152378,128221,100186,52276,4
23/07/2020,Cartagena,TRANSCARIBE,1996,-85745,140,9543,45203,4
23/07/2020,Barranquilla,TRANSMETRO,3406,-763896975,144276,110,52,4
23/07/2020,Cali/Valle,MIO,16328,-625509174,436,308387,149213,4
23/07/2020,Bogota y Soacha,ZONAL Y DUAL,50069,-661908424,1426622,1012667,505006,4
23/07/2020,Medellin,SITVA,66028,-652847194,1901978,1498727,780939,4
23/07/2020,Bogota y Soacha,TRONCAL,53346,-791332828,2517676,173501,733439,4
23/07/2020,Bogota y Soacha,TRANSMILENIO/SITP,1034150,-743859717,3944298,2747677,1238445,4
24/07/2020,Bucaramanga,METROLINEA,2881,-728564162,106154,70267,33354,5
24/07/2020,Pereira,MEGABUS,51,-602225844,128221,100186,52276,5
24/07/2020,Cartagena,TRANSCARIBE,2073,-851907143,140,9543,45203,5
24/07/2020,Barranquilla,TRANSMETRO,3482,-758677812,144276,110,52,5
24/07/2020,Cali/Valle,MIO,16251,-62728211,436,308387,149213,5
24/07/2020,Bogota y Soacha,ZONAL Y DUAL,51452,-652571105,1426622,1012667,505006,5
24/07/2020,Medellin,SITVA,3348,-823975356,1901978,1498727,780939,5
24/07/2020,Bogota y Soacha,TRONCAL,54574,-786528206,2517676,173501,733439,5
24/07/2020,Bogota y Soacha,TRANSMILENIO/SITP,1060261,-737392494,3944298,2747677,1238445,5
25/07/2020,Bucaramanga,METROLINEA,2346,-666187542,106154,70267,33354,6
25/07/2020,Pereira,MEGABUS,4489,-551923422,128221,100186,52276,6
25/07/2020,Cartagena,TRANSCARIBE,1314,-880563636,140,9543,45203,6
25/07/2020,Barranquilla,TRANSMETRO,1957,-822118182,144276,110,52,6
25/07/2020,Cali/Valle,MIO,12314,-600686799,436,308387,149213,6
25/07/2020,Bogota y Soacha,ZONAL Y DUAL,40582,-599260171,1426622,1012667,505006,6
25/07/2020,Medellin,SITVA,25392,-830574881,1901978,1498727,780939,6
25/07/2020,Bogota y Soacha,TRONCAL,43129,-751421606,2517676,173501,733439,6
25/07/2020,Bogota y Soacha,TRANSMILENIO/SITP,8371,-69534192,3944298,2747677,1238445,6
26/07/2020,Bucaramanga,METROLINEA,567,-829885471,106154,70267,33354,7
26/07/2020,Pereira,MEGABUS,2177,-583537379,128221,100186,52276,7
26/07/2020,Cartagena,TRANSCARIBE,44,-902617083,140,9543,45203,7
26/07/2020,Barranquilla,TRANSMETRO,1213,-766673077,144276,110,52,7
26/07/2020,Cali/Valle,MIO,5226,-649769122,436,308387,149213,7
26/07/2020,Bogota y Soacha,ZONAL Y DUAL,20061,-602763135,1426622,1012667,505006,7
26/07/2020,Medellin,SITVA,10528,-865190495,1901978,1498727,780939,7
26/07/2020,Bogota y Soacha,TRONCAL,19364,-735983497,2517676,173501,733439,7
26/07/2020,Bogota y Soacha,TRANSMILENIO/SITP,39425,-681659662,3944298,2747677,1238445,7
27/07/2020,Bucaramanga,METROLINEA,3202,-698325075,106154,70267,33354,1
27/07/2020,Pereira,MEGABUS,4846,-622089985,128221,100186,52276,1
27/07/2020,Cartagena,TRANSCARIBE,2081,-851371429,140,9543,45203,1
27/07/2020,Barranquilla,TRANSMETRO,3465,-759821453,144276,110,52,1
27/07/2020,Cali/Valle,MIO,16034,-632245413,436,308387,149213,1
27/07/2020,Bogota y Soacha,ZONAL Y DUAL,54699,-630646502,1426622,1012667,505006,1
27/07/2020,Medellin,SITVA,6693,-648101608,1901978,1498727,780939,1
27/07/2020,Bogota y Soacha,TRONCAL,62866,-754093981,2517676,173501,733439,1
27/07/2020,Bogota y Soacha,TRANSMILENIO/SITP,1175648,-708813217,3944298,2747677,1238445,1
28/07/2020,Bucaramanga,METROLINEA,3198,-698748987,106154,70267,33354,2
28/07/2020,Pereira,MEGABUS,4732,-630957487,128221,100186,52276,2
28/07/2020,Cartagena,TRANSCARIBE,2065,-8525,140,9543,45203,2
28/07/2020,Barranquilla,TRANSMETRO,3438,-761692866,144276,110,52,2
28/07/2020,Cali/Valle,MIO,16128,-630103211,436,308387,149213,2
28/07/2020,Bogota y Soacha,ZONAL Y DUAL,5552,-625100021,1426622,1012667,505006,2
28/07/2020,Medellin,SITVA,66656,-649541688,1901978,1498727,780939,2
28/07/2020,Bogota y Soacha,TRONCAL,63331,-752274695,2517676,173501,733439,2
28/07/2020,Bogota y Soacha,TRANSMILENIO/SITP,1188513,-705626789,3944298,2747677,1238445,2
29/07/2020,Bucaramanga,METROLINEA,281,-735290239,106154,70267,33354,3
29/07/2020,Pereira,MEGABUS,4765,-628360409,128221,100186,52276,3
29/07/2020,Cartagena,TRANSCARIBE,2117,-848778571,140,9543,45203,3
29/07/2020,Barranquilla,TRANSMETRO,3449,-760930439,144276,110,52,3
29/07/2020,Cali/Valle,MIO,15626,-641614679,436,308387,149213,3
29/07/2020,Bogota y Soacha,ZONAL Y DUAL,5544,-625640219,1426622,1012667,505006,3
29/07/2020,Medellin,SITVA,66498,-650375556,1901978,1498727,780939,3
29/07/2020,Bogota y Soacha,TRONCAL,63586,-751277236,2517676,173501,733439,3
29/07/2020,Bogota y Soacha,TRANSMILENIO/SITP,1190263,-705193345,3944298,2747677,1238445,3
30/07/2020,Bucaramanga,METROLINEA,2968,-720453304,106154,70267,33354,4
30/07/2020,Pereira,MEGABUS,4712,-632486098,128221,100186,52276,4
30/07/2020,Cartagena,TRANSCARIBE,2119,-848671429,140,9543,45203,4
30/07/2020,Barranquilla,TRANSMETRO,3539,-754685464,144276,110,52,4
30/07/2020,Cali/Valle,MIO,16142,-62978211,436,308387,149213,4
30/07/2020,Bogota y Soacha,ZONAL Y DUAL,56991,-615167809,1426622,1012667,505006,4
30/07/2020,Medellin,SITVA,66115,-652386621,1901978,1498727,780939,4
30/07/2020,Bogota y Soacha,TRONCAL,65944,-742052504,2517676,173501,733439,4
30/07/2020,Bogota y Soacha,TRANSMILENIO/SITP,1229355,-695510963,3944298,2747677,1238445,4
31/07/2020,Bucaramanga,METROLINEA,3289,-690148275,106154,70267,33354,5
31/07/2020,Pereira,MEGABUS,5023,-608254498,128221,100186,52276,5
31/07/2020,Cartagena,TRANSCARIBE,2179,-844335714,140,9543,45203,5
31/07/2020,Barranquilla,TRANSMETRO,3717,-742348,144276,110,52,5
31/07/2020,Cali/Valle,MIO,16588,-619545872,436,308387,149213,5
31/07/2020,Bogota y Soacha,ZONAL Y DUAL,5332,-639956136,1426622,1012667,505006,5
31/07/2020,Medellin,SITVA,34153,-820433254,1901978,1498727,780939,5
31/07/2020,Bogota y Soacha,TRONCAL,60728,-762456205,2517676,173501,733439,5
31/07/2020,Bogota y Soacha,TRANSMILENIO/SITP,1140483,-717522953,3944298,2747677,1238445,5
1/08/2020,Bucaramanga,METROLINEA,2376,-661804261,106154,70267,33354,6
1/08/2020,Pereira,MEGABUS,4387,-562144411,128221,100186,52276,6
1/08/2020,Cartagena,TRANSCARIBE,1534,-860572727,140,9543,45203,6
1/08/2020,Barranquilla,TRANSMETRO,2766,-748563636,144276,110,52,6
1/08/2020,Cali/Valle,MIO,12576,-592190981,436,308387,149213,6
1/08/2020,Bogota y Soacha,ZONAL Y DUAL,42281,-582483679,1426622,1012667,505006,6
1/08/2020,Medellin,SITVA,25463,-830105816,1901978,1498727,780939,6
1/08/2020,Bogota y Soacha,TRONCAL,48828,-718571075,2517676,173501,733439,6
1/08/2020,Bogota y Soacha,TRANSMILENIO/SITP,91109,-668415538,3944298,2747677,1238445,6
2/08/2020,Bucaramanga,METROLINEA,524,-842957366,106154,70267,33354,7
2/08/2020,Bucaramanga,METROLINEA,2981,-719172146,106154,70267,33354,1
2/08/2020,Pereira,MEGABUS,2229,-573571046,128221,100186,52276,7
2/08/2020,Pereira,MEGABUS,5028,-607841149,128221,100186,52276,1
2/08/2020,Cartagena,TRANSCARIBE,476,-894675132,140,9543,45203,7
2/08/2020,Cartagena,TRANSCARIBE,223,-840692857,140,9543,45203,1
2/08/2020,Barranquilla,TRANSMETRO,1453,-720615385,144276,110,52,7
2/08/2020,Barranquilla,TRANSMETRO,3739,-740823145,144276,110,52,1
2/08/2020,Cali/Valle,MIO,5613,-623806237,436,308387,149213,7
2/08/2020,Cali/Valle,MIO,17225,-604931193,436,308387,149213,1
2/08/2020,Bogota y Soacha,ZONAL Y DUAL,21524,-573779321,1426622,1012667,505006,7
2/08/2020,Bogota y Soacha,ZONAL Y DUAL,54395,-632699254,1426622,1012667,505006,1
2/08/2020,Medellin,SITVA,10778,-861989221,1901978,1498727,780939,7
2/08/2020,Medellin,SITVA,3243,-982947227,1901978,1498727,780939,1
2/08/2020,Bogota y Soacha,TRONCAL,22335,-695474334,2517676,173501,733439,7
2/08/2020,Bogota y Soacha,TRONCAL,61135,-760866138,2517676,173501,733439,1
2/08/2020,Bogota y Soacha,TRANSMILENIO/SITP,4386,-64585024,3944298,2747677,1238445,7
2/08/2020,Bogota y Soacha,TRANSMILENIO/SITP,1155295,-713854288,3944298,2747677,1238445,1
3/08/2020,Bucaramanga,METROLINEA,3014,-716101136,106154,70267,33354,2
3/08/2020,Pereira,MEGABUS,5028,-607841149,128221,100186,52276,2
3/08/2020,Cartagena,TRANSCARIBE,223,-840692857,140,9543,45203,2
3/08/2020,Barranquilla,TRANSMETRO,3739,-740823145,144276,110,52,2
3/08/2020,Cali/Valle,MIO,17225,-604931193,436,308387,149213,2
3/08/2020,Bogota y Soacha,ZONAL Y DUAL,54395,-632699254,1426622,1012667,505006,2
3/08/2020,Medellin,SITVA,3243,-982947227,1901978,1498727,780939,2
3/08/2020,Bogota y Soacha,TRONCAL,61135,-760866138,2517676,173501,733439,2
3/08/2020,Bogota y Soacha,TRANSMILENIO/SITP,1155295,-713854288,3944298,2747677,1238445,2
4/08/2020,Bucaramanga,METROLINEA,2991,-718258379,106154,70267,33354,3
4/08/2020,Pereira,MEGABUS,5013,-609034402,128221,100186,52276,3
4/08/2020,Cartagena,TRANSCARIBE,2266,-838128571,140,9543,45203,3
4/08/2020,Barranquilla,TRANSMETRO,3663,-746146275,144276,110,52,3
4/08/2020,Cali/Valle,MIO,17468,-599350917,436,308387,149213,3
4/08/2020,Bogota y Soacha,ZONAL Y DUAL,55259,-626867143,1426622,1012667,505006,3
4/08/2020,Medellin,SITVA,66303,-651399228,1901978,1498727,780939,3
4/08/2020,Bogota y Soacha,TRONCAL,62614,-755078922,2517676,173501,733439,3
4/08/2020,Bogota y Soacha,TRANSMILENIO/SITP,1178727,-708050604,3944298,2747677,1238445,3
5/08/2020,Bucaramanga,METROLINEA,2823,-734046762,106154,70267,33354,4
5/08/2020,Pereira,MEGABUS,4985,-611249327,128221,100186,52276,4
5/08/2020,Cartagena,TRANSCARIBE,229,-836407143,140,9543,45203,4
5/08/2020,Barranquilla,TRANSMETRO,3744,-740469655,144276,110,52,4
5/08/2020,Cali/Valle,MIO,17117,-607412844,436,308387,149213,4
5/08/2020,Bogota y Soacha,ZONAL Y DUAL,55221,-627121036,1426622,1012667,505006,4
5/08/2020,Medellin,SITVA,66106,-652436043,1901978,1498727,780939,4
5/08/2020,Bogota y Soacha,TRONCAL,62396,-755933216,2517676,173501,733439,4
5/08/2020,Bogota y Soacha,TRANSMILENIO/SITP,1176167,-70868467,3944298,2747677,1238445,4
6/08/2020,Bucaramanga,METROLINEA,2837,-732737344,106154,70267,33354,4
6/08/2020,Pereira,MEGABUS,5139,-599231015,128221,100186,52276,4
6/08/2020,Cartagena,TRANSCARIBE,2307,-835242857,140,9543,45203,4
6/08/2020,Barranquilla,TRANSMETRO,3948,-726378608,144276,110,52,4
6/08/2020,Cali/Valle,MIO,17066,-608580275,436,308387,149213,4
6/08/2020,Bogota y Soacha,ZONAL Y DUAL,55985,-621965523,1426622,1012667,505006,4
6/08/2020,Medellin,SITVA,7022,-630803826,1901978,1498727,780939,4
6/08/2020,Bogota y Soacha,TRONCAL,64414,-748036473,2517676,173501,733439,4
6/08/2020,Bogota y Soacha,TRANSMILENIO/SITP,1203990,-701793415,3944298,2747677,1238445,4
7/08/2020,Bucaramanga,METROLINEA,543,-837140973,106154,70267,33354,5
7/08/2020,Pereira,MEGABUS,2232,-573111944,128221,100186,52276,5
7/08/2020,Cartagena,TRANSCARIBE,77,-829613079,140,9543,45203,5
7/08/2020,Barranquilla,TRANSMETRO,1433,-7245,144276,110,52,5
7/08/2020,Cali/Valle,MIO,6394,-57149176,436,308387,149213,5
7/08/2020,Bogota y Soacha,ZONAL Y DUAL,28442,-436808672,1426622,1012667,505006,5
7/08/2020,Medellin,SITVA,16935,-783141833,1901978,1498727,780939,5
7/08/2020,Bogota y Soacha,TRONCAL,30267,-587333098,2517676,173501,733439,5
7/08/2020,Bogota y Soacha,TRANSMILENIO/SITP,58708,-525953111,3944298,2747677,1238445,5
8/08/2020,Bucaramanga,METROLINEA,2142,-695233894,106154,70267,33354,6
8/08/2020,Pereira,MEGABUS,4537,-547182241,128221,100186,52276,6
8/08/2020,Cartagena,TRANSCARIBE,1393,-8734,140,9543,45203,6
8/08/2020,Barranquilla,TRANSMETRO,303,-724590909,144276,110,52,6
8/08/2020,Cali/Valle,MIO,9922,-678251677,436,308387,149213,6
8/08/2020,Bogota y Soacha,ZONAL Y DUAL,44861,-556997513,1426622,1012667,505006,6
8/08/2020,Medellin,SITVA,24035,-839633235,1901978,1498727,780939,6
8/08/2020,Bogota y Soacha,TRONCAL,50222,-710539421,2517676,173501,733439,6
8/08/2020,Bogota y Soacha,TRANSMILENIO/SITP,95083,-653950956,3944298,2747677,1238445,6
9/08/2020,Bucaramanga,METROLINEA,484,-854770043,106154,70267,33354,7
9/08/2020,Pereira,MEGABUS,2203,-578602035,128221,100186,52276,7
9/08/2020,Cartagena,TRANSCARIBE,473,-895405172,140,9543,45203,7
9/08/2020,Barranquilla,TRANSMETRO,1327,-744769231,144276,110,52,7
9/08/2020,Cali/Valle,MIO,4889,-67233418,436,308387,149213,7
9/08/2020,Bogota y Soacha,ZONAL Y DUAL,22757,-54936377,1426622,1012667,505006,7
9/08/2020,Medellin,SITVA,10945,-859844367,1901978,1498727,780939,7
9/08/2020,Bogota y Soacha,TRONCAL,23237,-68318156,2517676,173501,733439,7
9/08/2020,Bogota y Soacha,TRANSMILENIO/SITP,45994,-628614109,3944298,2747677,1238445,7
10/08/2020,Bucaramanga,METROLINEA,3108,-707236656,106154,70267,33354,1
10/08/2020,Pereira,MEGABUS,507,-604565555,128221,100186,52276,1
10/08/2020,Cartagena,TRANSCARIBE,2281,-837064286,140,9543,45203,1
10/08/2020,Barranquilla,TRANSMETRO,3841,-73374643,144276,110,52,1
10/08/2020,Cali/Valle,MIO,16895,-612504587,436,308387,149213,1
10/08/2020,Bogota y Soacha,ZONAL Y DUAL,5879,-603020786,1426622,1012667,505006,1
10/08/2020,Medellin,SITVA,67661,-644257715,1901978,1498727,780939,1
10/08/2020,Bogota y Soacha,TRONCAL,66648,-739298736,2517676,173501,733439,1
10/08/2020,Bogota y Soacha,TRANSMILENIO/SITP,1254384,-689311732,3944298,2747677,1238445,1
11/08/2020,Bucaramanga,METROLINEA,224,-788948132,106154,70267,33354,2
11/08/2020,Pereira,MEGABUS,494,-614751094,128221,100186,52276,2
11/08/2020,Cartagena,TRANSCARIBE,2352,-832007143,140,9543,45203,2
11/08/2020,Barranquilla,TRANSMETRO,4063,-718380049,144276,110,52,2
11/08/2020,Cali/Valle,MIO,17179,-605995413,436,308387,149213,2
11/08/2020,Bogota y Soacha,ZONAL Y DUAL,60009,-594790197,1426622,1012667,505006,2
11/08/2020,Medellin,SITVA,66986,-647808755,1901978,1498727,780939,2
11/08/2020,Bogota y Soacha,TRONCAL,671,-737533038,2517676,173501,733439,2
11/08/2020,Bogota y Soacha,TRANSMILENIO/SITP,1271087,-6851747,3944298,2747677,1238445,2
12/08/2020,Bucaramanga,METROLINEA,2722,-743598922,106154,70267,33354,3
12/08/2020,Pereira,MEGABUS,4986,-611179136,128221,100186,52276,3
12/08/2020,Cartagena,TRANSCARIBE,2338,-833021429,140,9543,45203,3
12/08/2020,Barranquilla,TRANSMETRO,3918,-728451024,144276,110,52,3
12/08/2020,Cali/Valle,MIO,16533,-620798165,436,308387,149213,3
12/08/2020,Bogota y Soacha,ZONAL Y DUAL,59088,-60101125,1426622,1012667,505006,3
12/08/2020,Medellin,SITVA,67271,-646312944,1901978,1498727,780939,3
12/08/2020,Bogota y Soacha,TRONCAL,66259,-740821914,2517676,173501,733439,3
12/08/2020,Bogota y Soacha,TRANSMILENIO/SITP,1253466,-689539104,3944298,2747677,1238445,3
13/08/2020,Bucaramanga,METROLINEA,2747,-741234433,106154,70267,33354,4
13/08/2020,Pereira,MEGABUS,4918,-616420087,128221,100186,52276,4
13/08/2020,Cartagena,TRANSCARIBE,2271,-837771429,140,9543,45203,4
13/08/2020,Barranquilla,TRANSMETRO,3909,-729033242,144276,110,52,4
13/08/2020,Cali/Valle,MIO,16188,-628708716,436,308387,149213,4
13/08/2020,Bogota y Soacha,ZONAL Y DUAL,59687,-596964493,1426622,1012667,505006,4
13/08/2020,Medellin,SITVA,67611,-644524279,1901978,1498727,780939,4
13/08/2020,Bogota y Soacha,TRONCAL,66597,-739497836,2517676,173501,733439,4
13/08/2020,Bogota y Soacha,TRANSMILENIO/SITP,1262844,-687216342,3944298,2747677,1238445,4
14/08/2020,Bucaramanga,METROLINEA,2811,-735224297,106154,70267,33354,5
14/08/2020,Pereira,MEGABUS,5086,-603325508,128221,100186,52276,5
14/08/2020,Cartagena,TRANSCARIBE,2418,-827278571,140,9543,45203,5
14/08/2020,Barranquilla,TRANSMETRO,3977,-724340847,144276,110,52,5
14/08/2020,Cali/Valle,MIO,16461,-622447248,436,308387,149213,5
14/08/2020,Bogota y Soacha,ZONAL Y DUAL,60665,-590364627,1426622,1012667,505006,5
14/08/2020,Medellin,SITVA,66915,-648183628,1901978,1498727,780939,5
14/08/2020,Bogota y Soacha,TRONCAL,68533,-73192693,2517676,173501,733439,5
14/08/2020,Bogota y Soacha,TRANSMILENIO/SITP,1291973,-680001615,3944298,2747677,1238445,5
15/08/2020,Bucaramanga,METROLINEA,2247,-68019127,106154,70267,33354,6
15/08/2020,Pereira,MEGABUS,4612,-539656239,128221,100186,52276,6
15/08/2020,Cartagena,TRANSCARIBE,1699,-845563636,140,9543,45203,6
15/08/2020,Barranquilla,TRANSMETRO,3475,-684090909,144276,110,52,6
15/08/2020,Cali/Valle,MIO,12203,-604295901,436,308387,149213,6
15/08/2020,Bogota y Soacha,ZONAL Y DUAL,51741,-489059089,1426622,1012667,505006,6
15/08/2020,Medellin,SITVA,33191,-778536051,1901978,1498727,780939,6
15/08/2020,Bogota y Soacha,TRONCAL,60932,-64881067,2517676,173501,733439,6
15/08/2020,Bogota y Soacha,TRANSMILENIO/SITP,1126730,-589933606,3944298,2747677,1238445,6
16/08/2020,Bucaramanga,METROLINEA,5,-850242849,106154,70267,33354,7
16/08/2020,Pereira,MEGABUS,2436,-533992654,128221,100186,52276,7
16/08/2020,Cartagena,TRANSCARIBE,539,-880760127,140,9543,45203,7
16/08/2020,Barranquilla,TRANSMETRO,1646,-683423077,144276,110,52,7
16/08/2020,Cali/Valle,MIO,5095,-658521711,436,308387,149213,7
16/08/2020,Bogota y Soacha,ZONAL Y DUAL,24071,-523350218,1426622,1012667,505006,7
16/08/2020,Medellin,SITVA,12085,-845255519,1901978,1498727,780939,7
16/08/2020,Bogota y Soacha,TRONCAL,24741,-66267815,2517676,173501,733439,7
16/08/2020,Bogota y Soacha,TRANSMILENIO/SITP,48812,-605863805,3944298,2747677,1238445,7
17/08/2020,Bucaramanga,METROLINEA,546,-836301493,106154,70267,33354,1
17/08/2020,Pereira,MEGABUS,2485,-524676716,128221,100186,52276,1
17/08/2020,Cartagena,TRANSCARIBE,609,-865385041,140,9543,45203,1
17/08/2020,Barranquilla,TRANSMETRO,1707,-671788462,144276,110,52,1
17/08/2020,Cali/Valle,MIO,5253,-647932821,436,308387,149213,1
17/08/2020,Bogota y Soacha,ZONAL Y DUAL,2578,-489503095,1426622,1012667,505006,1
17/08/2020,Medellin,SITVA,14282,-817113757,1901978,1498727,780939,1
17/08/2020,Bogota y Soacha,TRONCAL,25143,-657188941,2517676,173501,733439,1
17/08/2020,Bogota y Soacha,TRANSMILENIO/SITP,50924,-588810969,3944298,2747677,1238445,1
18/08/2020,Bucaramanga,METROLINEA,2997,-717664902,106154,70267,33354,2
18/08/2020,Pereira,MEGABUS,5294,-587119115,128221,100186,52276,2
18/08/2020,Cartagena,TRANSCARIBE,2572,-816257143,140,9543,45203,2
18/08/2020,Barranquilla,TRANSMETRO,4169,-711067676,144276,110,52,2
18/08/2020,Cali/Valle,MIO,16756,-615681193,436,308387,149213,2
18/08/2020,Bogota y Soacha,ZONAL Y DUAL,60658,-590411894,1426622,1012667,505006,2
18/08/2020,Medellin,SITVA,67233,-646512736,1901978,1498727,780939,2
18/08/2020,Bogota y Soacha,TRONCAL,67123,-73744268,2517676,173501,733439,2
18/08/2020,Bogota y Soacha,TRANSMILENIO/SITP,1277802,-683511516,3944298,2747677,1238445,2
19/08/2020,Bucaramanga,METROLINEA,28,-736204006,106154,70267,33354,3
19/08/2020,Pereira,MEGABUS,5231,-592071502,128221,100186,52276,3
19/08/2020,Cartagena,TRANSCARIBE,2498,-821585714,140,9543,45203,3
19/08/2020,Barranquilla,TRANSMETRO,3953,-726025119,144276,110,52,3
19/08/2020,Cali/Valle,MIO,16186,-628756881,436,308387,149213,3
19/08/2020,Bogota y Soacha,ZONAL Y DUAL,60091,-594237845,1426622,1012667,505006,3
19/08/2020,Medellin,SITVA,6955,-634328052,1901978,1498727,780939,3
19/08/2020,Bogota y Soacha,TRONCAL,6622,-740974857,2517676,173501,733439,3
19/08/2020,Bogota y Soacha,TRANSMILENIO/SITP,1263106,-68715145,3944298,2747677,1238445,3
20/08/2020,Bucaramanga,METROLINEA,2692,-746415585,106154,70267,33354,4
20/08/2020,Pereira,MEGABUS,5181,-595955421,128221,100186,52276,4
20/08/2020,Cartagena,TRANSCARIBE,2529,-819371429,140,9543,45203,4
20/08/2020,Barranquilla,TRANSMETRO,392,-728298539,144276,110,52,4
20/08/2020,Cali/Valle,MIO,16032,-632284404,436,308387,149213,4
20/08/2020,Bogota y Soacha,ZONAL Y DUAL,60245,-593194588,1426622,1012667,505006,4
20/08/2020,Medellin,SITVA,69985,-632043063,1901978,1498727,780939,4
20/08/2020,Bogota y Soacha,TRONCAL,66067,-741571377,2517676,173501,733439,4
20/08/2020,Bogota y Soacha,TRANSMILENIO/SITP,1263126,-687146496,3944298,2747677,1238445,4
21/08/2020,Bucaramanga,METROLINEA,2829,-733528647,106154,70267,33354,5
21/08/2020,Pereira,MEGABUS,5321,-585005576,128221,100186,52276,5
21/08/2020,Cartagena,TRANSCARIBE,2655,-810357143,140,9543,45203,5
21/08/2020,Barranquilla,TRANSMETRO,4159,-711767723,144276,110,52,5
21/08/2020,Cali/Valle,MIO,16526,-620958716,436,308387,149213,5
21/08/2020,Bogota y Soacha,ZONAL Y DUAL,61197,-58676961,1426622,1012667,505006,5
21/08/2020,Medellin,SITVA,69576,-634190301,1901978,1498727,780939,5
21/08/2020,Bogota y Soacha,TRONCAL,68148,-733433679,2517676,173501,733439,5
21/08/2020,Bogota y Soacha,TRANSMILENIO/SITP,1293445,-679637027,3944298,2747677,1238445,5
22/08/2020,Bucaramanga,METROLINEA,2255,-679123913,106154,70267,33354,6
22/08/2020,Pereira,MEGABUS,4599,-540963807,128221,100186,52276,6
22/08/2020,Cartagena,TRANSCARIBE,1808,-835609091,140,9543,45203,6
22/08/2020,Barranquilla,TRANSMETRO,3368,-693781818,144276,110,52,6
22/08/2020,Cali/Valle,MIO,11869,-615142662,436,308387,149213,6
22/08/2020,Bogota y Soacha,ZONAL Y DUAL,49093,-515213787,1426622,1012667,505006,6
22/08/2020,Medellin,SITVA,33807,-774425896,1901978,1498727,780939,6
22/08/2020,Bogota y Soacha,TRONCAL,551,-68,2517676,173501,733439,6
22/08/2020,Bogota y Soacha,TRANSMILENIO/SITP,54602,-62,3944298,2747677,1238445,6
23/08/2020,Bucaramanga,METROLINEA,53,-841248426,106154,70267,33354,7
23/08/2020,Pereira,MEGABUS,2201,-578888974,128221,100186,52276,7
23/08/2020,Cartagena,TRANSCARIBE,535,-881578656,140,9543,45203,7
23/08/2020,Barranquilla,TRANSMETRO,1616,-689173077,144276,110,52,7
23/08/2020,Cali/Valle,MIO,5006,-664499742,436,308387,149213,7
23/08/2020,Bogota y Soacha,ZONAL Y DUAL,23803,-528663026,1426622,1012667,505006,7
23/08/2020,Medellin,SITVA,20585,-736401947,1901978,1498727,780939,7
23/08/2020,Bogota y Soacha,TRONCAL,24347,-668037833,2517676,173501,733439,7
23/08/2020,Bogota y Soacha,TRANSMILENIO/SITP,4815,-611204373,3944298,2747677,1238445,7
24/08/2020,Bucaramanga,METROLINEA,2872,-729440247,106154,70267,33354,1
24/08/2020,Pereira,MEGABUS,5081,-603738857,128221,100186,52276,1
